fips,state,county,years_n,filings,ind_filings_court_issued_lt,renting_hh,filing_rate,pop_total,hh_total,med_hh_income,med_gross_rent,median_age,pov_rate,unemp_rate,labor_force_rate,renter_share,ba_plus_share,white_share,black_share,hisp_share,log_med_hh_income,log_med_renter_hh_income,log_med_gross_rent,county_state,log_renting_hh
34021,New Jersey,Mercer County,6,8406.5,1,49744.1666666667,0.168994689494581,370859.25,130023.5,75946.75,1175,38.55,0.1135,0.0807956704612888,0.491162658551542,0.358641450897075,,0.512813025029184,0.197002273676875,0.166930870940603,11.2377877157983,10.5815667955155,7.06902342657826,"Mercer County, New Jersey",10.8146484827808
34023,New Jersey,Middlesex County,6,13132.1666666667,1,103948.166666667,0.126333797774211,831534.5,283326.25,82349,1361.75,38.025,0.087,0.0645202050369671,0.490851665107537,0.362417852230514,,0.448845280642361,0.093107052447387,0.201672584778628,11.3187215922412,10.8841001060967,7.21652591626378,"Middlesex County, New Jersey",11.5516476564463
34031,New Jersey,Passaic County,6,10762.8333333333,1,80796.5,0.133209153036745,507345.5,162240.5,62804.5,1226.5,36.675,0.168,0.0659812250139582,0.466440699263338,0.46657311557094,,0.424328251822193,0.107181957458286,0.400927588369803,11.0477820059401,10.4711307964542,7.11191986369854,"Passaic County, New Jersey",11.2996889267393
34039,New Jersey,Union County,6,11736.6666666667,1,82610.1666666667,0.142072908701713,552391.5,187492,72635.25,1207,38.275,0.1045,0.0781667987209344,0.507119929537856,0.410673644322404,,0.41171019517226,0.202026373572977,0.303173682899816,11.1932056201679,10.6498579029144,7.09589322109753,"Union County, New Jersey",11.3218880350665
35001,New Mexico,Bernalillo County,9,10883.4444444444,1,103781,0.104869334892171,675316.75,263749.5,49687,826.5,36.925,0.18375,0.070135103280663,0.467811062640135,0.374307132105672,,0.396983700851255,0.0250500578891292,0.492941903124712,10.813498608453,10.3059971792082,6.71719991726108,"Bernalillo County, New Mexico",11.5500381886433
35013,New Mexico,Dona Ana County,9,1293.44444444444,1,29341.4444444444,0.0440825074884596,214243.75,75986,38941.75,728.25,32.7,0.2785,0.0995778670472008,0.43391871141696,0.368755033284267,,0.282626045943829,0.0159630079431438,0.673601949658626,10.5698222188511,10.0734909610286,6.59064439583954,"Dona Ana County, New Mexico",10.2867562817205
35049,New Mexico,Santa Fe County,9,683.777777777778,1,20673,0.0330758853469636,147714.75,61522,56705.5,975.25,45.125,0.146,0.0616024647279828,0.45339091746863,0.301390308440727,,0.429792128077798,0.0070142692211021,0.511647431161332,10.9456264867751,10.5310266455977,6.88269384838677,"Santa Fe County, New Mexico",9.93658378002532
36005,New York,Bronx County,7,83096.8571428572,1,397865.571428571,0.208856616682088,1432571,487821,34800.5,1086,33.25,0.306,0.131187645380673,0.44106457932818,0.809808091894276,,0.0994219547661892,0.295400842707342,0.550206507216923,10.4573870334754,10.2675191233104,6.99025650049388,"Bronx County, New York",12.893869466983
36047,New York,Kings County,7,67724.7142857143,1,682379,0.0992479462083597,2601055.5,935294.5,49420.5,1238.5,34.45,0.2295,0.0948935604263554,0.481257393619466,0.706425229963626,,0.357724691596239,0.310583300344579,0.195181733403617,10.8081205968528,10.5750531165553,7.12165624892942,"Kings County, New York",13.4333405009463
36061,New York,New York County,7,50179.8571428571,1,601530.571428572,0.0834202940403931,1632248,751902,74192,1547,36.65,0.1775,0.0715683960190075,0.550942019006688,0.769626329754034,,0.470915004815659,0.126691468664663,0.258519585346646,11.2144116066312,11.023499893589,7.34407285057307,"New York County, New York",13.307232638423
36081,New York,Queens County,7,36847,1,460162.714285714,0.0800738496538026,2305575,779974,58739,1384,37.8,0.1485,0.0810862367918267,0.501749328294259,0.562853895063458,,0.258840891584977,0.173264064630158,0.279766903366341,10.9808591804334,10.7346836304021,7.23273313617762,"Queens County, New York",13.0393354326268
36085,New York,Richmond County,7,5146.57142857143,1,61143,0.0841727005310735,472902.5,165899,73609,1180,39.45,0.127,0.0645458968101035,0.448367015144419,0.311322666755022,,0.627125975212508,0.0950446895139751,0.179164242869648,11.2065225798498,10.5486182325452,7.07326971745971,"Richmond County, New York",11.0209706619545
37001,North Carolina,Alamance County,9,2574.77777777778,0,21470.2222222222,0.119923201126107,157512.5,62673,43759.75,768.5,39.5,0.18025,0.0649896768091222,0.464251052627316,0.348155822283261,,0.652494806522335,0.186321513314945,0.121662945553136,10.6864697240997,10.2673296989459,6.64444056297865,"Alamance County, North Carolina",9.97442224117894
37021,North Carolina,Buncombe County,9,2452.55555555556,0,38353.6666666667,0.0639457910731409,251047.5,104119.5,47800.25,879.5,41.7,0.1405,0.054166930255625,0.476579502849478,0.362355848096342,,0.837604865242781,0.0613526810137766,0.0639665361351308,10.7747861485914,10.3886838125638,6.77935356417761,"Buncombe County, North Carolina",10.5546054128291
37035,North Carolina,Catawba County,9,1715.22222222222,0,19218,0.0892508180987731,155745.5,59922,47408,694,41.125,0.147,0.0723035387323065,0.460449865926809,0.308079419125632,,0.764082399099225,0.0815796231609833,0.0912679993638493,10.7665462698133,10.3147814026767,6.54247196050681,"Catawba County, North Carolina",9.86360261883721
37049,North Carolina,Craven County,9,1177,0,14903.6666666667,0.0789738543087831,103774,40545.5,49050.75,878,36.2,0.15375,0.0880041034759459,0.400058051538744,0.370819385894049,,0.662211504758166,0.2106457895715,0.0706058614621878,10.8006107553965,10.4570111619591,6.77764659363512,"Craven County, North Carolina",9.60936254667079
37051,North Carolina,Cumberland County,9,9063.22222222222,0,58864,0.153968847210897,328829,123684.75,44858.5,889,31.2,0.17875,0.105956152441106,0.396071284725473,0.483887359686691,,0.44724276723202,0.355828333548995,0.11052710225875,10.7112683701545,10.3998846873298,6.79009723551391,"Cumberland County, North Carolina",10.9829849773446
37063,North Carolina,Durham County,9,11693.1111111111,0,56699.2222222222,0.206230538141813,297689.25,119759,55294.75,949,34.8,0.1695,0.0607698329493153,0.51393142042973,0.464890664776405,,0.420993623111914,0.369070819429052,0.134109995684471,10.9204332462948,10.4758574082095,6.85540879860993,"Durham County, North Carolina",10.9455157722006
37067,North Carolina,Forsyth County,9,11034.7777777778,0,55474.4444444444,0.198916417970237,366577.5,144973,47562.75,759,38.05,0.1885,0.0778570104508622,0.463140511673336,0.38046630753112,,0.574890256068279,0.256698230341931,0.124868459578823,10.769805170832,10.2350900549116,6.63200177739563,"Forsyth County, North Carolina",10.9236777332296
37071,North Carolina,Gaston County,9,4554.88888888889,0,28053.4444444444,0.162364692788764,213048.5,80311.5,45681.75,763.25,40,0.16675,0.0907773380895343,0.46059641999839,0.339939120155676,,0.73808044251284,0.154220651395039,0.065099769509625,10.7294541535786,10.2526005330774,6.63758563161499,"Gaston County, North Carolina",10.2418667000053
37081,North Carolina,Guilford County,9,17630.7777777778,0,83695,0.210655090241684,514839.25,200891.75,48218,806.75,37.075,0.1695,0.071754650316694,0.478908925795004,0.409379958855876,,0.516820752142018,0.331596982619737,0.0766059529146807,10.7834876743092,10.3399860288989,6.69301383093207,"Guilford County, North Carolina",11.3349345175367
37085,North Carolina,Harnett County,9,1095.55555555556,0,15931.6666666667,0.0687659099626879,127513.5,43862.75,49059,821.5,33.85,0.179,0.0959600499523916,0.398761514375427,0.348565456339661,,0.622953539513125,0.204897685305843,0.120657383093646,10.8007789344005,10.3845655321482,6.71113193747732,"Harnett County, North Carolina",9.67606402182975
37119,North Carolina,Mecklenburg County,9,33646.4444444444,0,162066.333333333,0.207609092847442,1022666.5,391409.75,60532.25,1011.5,34.775,0.13875,0.071021722983209,0.530649708255994,0.431099708399427,,0.48191944445524,0.306675808975487,0.127545884857155,11.0109315598453,10.6105166855094,6.9191896566078,"Mecklenburg County, North Carolina",11.9957609954272
37129,North Carolina,New Hanover County,9,3506.66666666667,0,38403.6666666667,0.0913107255383601,218404.5,90827.75,51373.25,937.75,38.4,0.17675,0.0740015582051286,0.49201031626443,0.426346490423134,,0.769004608486754,0.139781843368731,0.0538787752417014,10.846872887958,10.3627392360922,6.843483388962,"New Hanover County, North Carolina",10.5559082201284
37133,North Carolina,Onslow County,9,1979.11111111111,0,29983.4444444444,0.0660067963431672,189026.25,62994,47693.5,969.25,26.175,0.141,0.108111114564958,0.350218283714222,0.471262921764504,,0.669090608550145,0.1406498984844,0.120049002178637,10.7725503992472,10.53818574427,6.87652257655104,"Onslow County, North Carolina",10.3084006564662
37135,North Carolina,Orange County,9,1107.33333333333,0,22237.2222222222,0.049796387438479,140800.25,52074.25,63538.25,1002,33.95,0.14425,0.0551527382215513,0.505444273078159,0.386584993022286,,0.695512420339113,0.113506404822409,0.0832261007220632,11.0593973657382,10.5731097402995,6.90975328164481,"Orange County, North Carolina",10.0095228404839
37147,North Carolina,Pitt County,9,5145.22222222222,0,33051.2222222222,0.155674189221444,175701,68570,42817,752.75,31.85,0.2455,0.103050697325774,0.4928803881704,0.475781025596633,,0.553458110513179,0.342249366460575,0.0597371867532909,10.66469049897,10.1423161401166,6.62373316736184,"Pitt County, North Carolina",10.4058138256013
37155,North Carolina,Robeson County,9,1900.77777777778,0,17877,0.106325321797717,134269,45954.75,31998,610.75,35.775,0.29925,0.100294512352172,0.376071083302162,0.358141432791387,,0.259350793262014,0.240290801911738,0.0842503966600771,10.3734286798287,9.88841415751396,6.41468771013785,"Robeson County, North Carolina",9.79127024941509
37159,North Carolina,Rowan County,9,1876.66666666667,0,17206.3333333333,0.109068366299231,138900,51791.25,45802,737.75,40.225,0.1735,0.0970358780664714,0.437210625705669,0.320031902690248,,0.728543317563281,0.160146117894362,0.0824802162651764,10.7320830372711,10.3432802601716,6.60360501382305,"Rowan County, North Carolina",9.75303281208055
37183,North Carolina,Wake County,9,17551.2222222222,0,137959,0.127220567141123,1011241,377595.75,72115.5,1020.5,35.675,0.105,0.0515648693475956,0.521653274710705,0.360932611264397,,0.607173335965368,0.201056673573738,0.0997985904134146,11.1860242793639,10.6804634437895,6.9280479822499,"Wake County, North Carolina",11.8347118185467
37191,North Carolina,Wayne County,9,2064.77777777778,0,19226.4444444444,0.107392595845999,124325,47570.75,41201.25,734,37.15,0.21675,0.101245207466493,0.426613887182649,0.39506904903535,,0.541794644493902,0.304768981479162,0.111235628771916,10.6262238746832,10.2004169146202,6.59850902861452,"Wayne County, North Carolina",9.86404192520266
38017,North Dakota,Cass County,7,400.714285714286,0,33216,0.0120638934764657,164676,69808.5,54107.5,721.5,31.95,0.1195,0.0303771934193798,0.569675160114261,0.480430564483673,,0.883503111850392,0.0341271667751614,0.0237483031484374,10.8987280873887,10.4257691906429,6.58133237821393,"Cass County, North Dakota",10.4107869665256
39003,Ohio,Allen County,9,877.111111111111,0,13466.2222222222,0.0651341628436582,104414.75,40220.25,47033.75,662.25,38.475,0.1585,0.0749481772379247,0.465214915846342,0.334420903056005,,0.813588064763399,0.118526772115891,0.0281608158658784,10.7586207080988,10.1017571831439,6.49564312815218,"Allen County, Ohio",9.50793977143618
39017,Ohio,Butler County,9,4806.66666666667,0,44639.6666666667,0.107677028651648,375043,136115.5,60684.5,835.5,36.45,0.1335,0.0580962530657523,0.477559426697427,0.312770017070866,,0.823396652504745,0.077463176057656,0.0444402552419526,11.0134435902382,10.4059835917662,6.72803034803545,"Butler County, Ohio",10.7063781298828
39023,Ohio,Clark County,9,1271.33333333333,0,18515,0.0686650463588082,135930,54807.75,45639,700.75,41.125,0.1715,0.0825184646519181,0.444806082766529,0.344288253005839,,0.844942560722874,0.08139953499686,0.0315417469674994,10.7285178931312,10.2040227515051,6.5521511900449,"Clark County, Ohio",9.82633649334771
39035,Ohio,Cuyahoga County,9,20335.3333333333,0,224497.333333333,0.0905816253199741,1258270.75,536357.5,46158.5,757,40.375,0.184,0.092160158145681,0.476229603279891,0.411049774408555,,0.598123243061274,0.293201788384555,0.0551105072192481,10.7398364049867,10.1923134614768,6.62936325343745,"Cuyahoga County, Ohio",12.3216191078459
39049,Ohio,Franklin County,9,18729.2222222222,0,233897.333333333,0.0800745436269284,1244179.75,492748.75,55364.75,889.75,33.925,0.169,0.0585095694336716,0.519133099125424,0.464582850362368,,0.647570724226017,0.215312603948376,0.0518622840410906,10.9216983886339,10.4886027829883,6.7909405243903,"Franklin County, Ohio",12.3626375516237
39057,Ohio,Greene County,9,788.777777777778,0,21902,0.0360139611806126,164788.25,64642.25,63342.5,866.5,37.975,0.12725,0.0630427827960375,0.464255393766612,0.33166217577017,,0.842424911609135,0.0697219645682135,0.0267161211851694,11.0563117888433,10.4727224467514,6.76446210915566,"Greene County, Ohio",9.9943332358357
39061,Ohio,Hamilton County,9,12934.5555555556,0,144695.666666667,0.0893914507153328,807724.75,336301.25,51694.25,740.5,36.925,0.17325,0.073491806180556,0.48933939635934,0.421486598785278,,0.661538066488106,0.25578106236839,0.0297707769112839,10.8531018357426,10.2399971340308,6.60732563370785,"Hamilton County, Ohio",11.8823879651543
39095,Ohio,Lucas County,9,7338.66666666667,0,70647.4444444444,0.103877312539417,434211,178533,44109.5,690.5,37.85,0.20175,0.0899611271273964,0.467507797793036,0.397255568512268,,0.695222185404699,0.186603553440854,0.0675642393941642,10.6944304577366,10.1228001982339,6.53741597284935,"Lucas County, Ohio",11.1654572154053
39099,Ohio,Mahoning County,9,2077.77777777778,0,30941.3333333333,0.0671521732885173,232621.5,97840.25,42795,645.75,43.425,0.17825,0.0861589211479251,0.449495378969267,0.315362578954141,,0.765637077973812,0.148058549927816,0.0547645391894861,10.6641765523157,10.0839297580989,6.47041243197595,"Mahoning County, Ohio",10.3398482173593
39109,Ohio,Miami County,9,532.111111111111,0,12734,0.0417866429331798,104065.5,41055.5,54278.25,746.75,41.475,0.108,0.0571480450684315,0.471285849371968,0.300383613645967,,0.928702005339207,0.0206273288637439,0.0154229751496975,10.9018788731933,10.429170469051,6.61573045709622,"Miami County, Ohio",9.45203086057697
39113,Ohio,Montgomery County,9,5786.55555555556,0,88077,0.0656988266579874,532636.25,223188.25,46395.5,749.25,39.35,0.181,0.0818386590494727,0.456132604804335,0.390263375933535,,0.715306928919071,0.204736101739221,0.0267622027455876,10.7449577507526,10.2315345138015,6.61907270619677,"Montgomery County, Ohio",11.385966710871
39133,Ohio,Portage County,9,910.222222222222,0,20174.4444444444,0.0451175855042133,162104.25,61710.25,53853.25,820,37.75,0.1455,0.0733133315798182,0.510433597608712,0.310543105549702,,0.901389623546384,0.0400304956539916,0.016592623845881,10.8940180335953,10.2801555214169,6.7093043402583,"Portage County, Ohio",9.91217195592849
39139,Ohio,Richland County,9,1037.44444444444,0,15958.4444444444,0.0650091209112556,121764.25,48005.75,44052.5,641.25,41.3,0.1585,0.0785714088919274,0.417932092935519,0.319689645587673,,0.859143385874409,0.0759747892614755,0.0174538421849595,10.6931373834429,10.2171964014829,6.46341939648498,"Richland County, Ohio",9.67774340036675
39151,Ohio,Stark County,9,3088.77777777778,0,48274.6666666667,0.0639834097479239,374372.25,151543,49539.5,702,41.8,0.14175,0.0692139567052324,0.470480265027462,0.314249525823999,,0.868978726637467,0.0716536015283299,0.0189929155074439,10.8105256101382,10.2424571003906,6.55393340402581,"Stark County, Ohio",10.7846622023877
39153,Ohio,Summit County,9,5015.55555555556,0,76931.6666666667,0.0651949421203521,541586.75,222548.75,52766.5,773.25,40.8,0.1395,0.067482902711111,0.484050839433635,0.341823831809393,,0.779923969544408,0.142780122460199,0.019318192775352,10.8736317986363,10.2814720922961,6.65060241156518,"Summit County, Ohio",11.2506728609351
39173,Ohio,Wood County,9,594.555555555556,0,17308.4444444444,0.0343506059983566,129435.75,50186.5,56846,756.75,34.725,0.13675,0.0574163070308904,0.51406113041946,0.337824649245443,,0.887366790737151,0.0262209276194268,0.0528834438920181,10.9481011361052,10.3473981729955,6.62903294790183,"Wood County, Ohio",9.75894977957092
41017,Oregon,Deschutes County,9,744.444444444445,0.777777777777778,24875.3333333333,0.029927013820027,173349,69079.75,57066.5,1027.75,42.075,0.1285,0.0628258773800798,0.467496817190287,0.347676842260652,,0.877458162995436,0.00499885193463218,0.0774845010587491,10.9519725334567,10.560422143508,6.93512722577799,"Deschutes County, Oregon",10.121631962272
41019,Oregon,Douglas County,9,423.333333333333,0.777777777777778,15289.2222222222,0.0276883498179545,107617,44397.25,43299.75,769,46.975,0.17775,0.103112273155101,0.390156540015208,0.321902055703929,,0.885089956289888,0.00381050359229538,0.0539597371221295,10.6759021403019,10.2996358919162,6.64509096950564,"Douglas County, Oregon",9.63490342923308
41029,Oregon,Jackson County,9,1295.55555555556,0.777777777777778,33782.4444444445,0.0383499648074937,211404,85267,47477.5,916.5,42.85,0.175,0.084554904526404,0.430806924214606,0.372755867663816,,0.818698518986136,0.00608384265277836,0.121006529577978,10.7680111935884,10.3457461318515,6.82056206727976,"Jackson County, Oregon",10.427696551404
41039,Oregon,Lane County,9,1789.33333333333,0.777777777777778,63627.3333333333,0.0281220858959986,362421.5,148114.75,46748.25,906.5,39.35,0.19275,0.0832727262580937,0.462117056529814,0.412668860282572,,0.828159053128356,0.00969732710518723,0.0833067396149767,10.7525321008611,10.3006001742658,6.80959103019491,"Lane County, Oregon",11.0607984263958
41043,Oregon,Linn County,9,476.111111111111,0.777777777777778,16923.6666666667,0.0281328579963628,120694.25,45943.25,48509.5,869,39.6,0.16675,0.093120275015692,0.432753960636822,0.358859938189127,,0.859148291399382,0.00429682549436981,0.0855249895999245,10.789514934033,10.3370071491516,6.76734312526539,"Linn County, Oregon",9.73646831575062
41047,Oregon,Marion County,9,1995.11111111111,0.777777777777778,47484.6666666667,0.0420159022093682,328948,115532.5,52283,861.5,36.1,0.16675,0.0806036289271432,0.450819748129714,0.403361144154738,,0.665112620488338,0.0106188829227134,0.258210624926454,10.8644265494124,10.4373104343279,6.75867505596798,"Marion County, Oregon",10.7681621308918
41051,Oregon,Multnomah County,9,5997.22222222222,0.777777777777778,151084.222222222,0.0396945632972926,783429.25,315997.75,59064.25,1060.75,36.75,0.16675,0.0714348639720095,0.541116841641076,0.459631654477619,,0.70727589200724,0.0530263467431486,0.112269247158505,10.9863811134268,10.5322796371501,6.96673148408243,"Multnomah County, Oregon",11.9255927233661
41067,Oregon,Washington County,9,2949.77777777778,0.777777777777778,85812.3333333333,0.0343747531758579,568547.5,211255,72135,1154.75,36.3,0.107,0.0605257395312201,0.512298509698092,0.393934595091929,,0.67354121992873,0.0183051492394047,0.163370081996315,11.1862946423799,10.7399949700103,7.05163914931072,"Washington County, Oregon",11.3599180202895
41071,Oregon,Yamhill County,9,325.333333333333,0.777777777777778,12075.2222222222,0.0269422232855158,102380.5,35394,56562.5,944,38.15,0.14925,0.0745845296685843,0.448092018054269,0.319627965317978,,0.778086739760906,0.00853295605233585,0.15602626203899,10.9431015004423,10.4786998889565,6.8501261661455,"Yamhill County, Oregon",9.3989108818481
42003,Pennsylvania,Allegheny County,9,13831.2222222222,1,198286.444444444,0.069753745703466,1229167.75,533752,55528.25,820,40.85,0.12575,0.0614542841537435,0.498856493864349,0.352160333012276,,0.791976475415514,0.127764787599018,0.0192811480734128,10.9246471792424,10.3585904144757,6.7093043402583,"Allegheny County, Pennsylvania",12.1974679533435
42027,Pennsylvania,Centre County,9,545.222222222222,1,25354.3333333333,0.0215041040540955,159772.5,57459.5,55278.5,934.5,31.025,0.188,0.0479938577579804,0.474408046179302,0.388134342546105,,0.860033190577914,0.0355224242515447,0.0280750860467665,10.9201393234858,10.2598435863798,6.84001162689562,"Centre County, Pennsylvania",10.1407049345817
42043,Pennsylvania,Dauphin County,9,6614.55555555556,1,41380,0.159849095107674,272725,110751.75,56177.25,881.25,39.65,0.13225,0.0581291774358376,0.488452164965811,0.366301776394599,,0.674308842661643,0.175900582515647,0.0841038931477141,10.936267149656,10.4685307343108,6.78134135412648,"Dauphin County, Pennsylvania",10.6305529512995
42045,Pennsylvania,Delaware County,9,7375.22222222222,1,64823.4444444445,0.113773994662425,562727.5,204675.5,68269.25,1016.5,38.975,0.10475,0.0701385600248561,0.483216549728847,0.304883896449683,,0.682805716481138,0.206048372856815,0.0352719450201179,11.1312147245603,10.5455656764645,6.9241206330684,"Delaware County, Pennsylvania",11.0794226138898
42049,Pennsylvania,Erie County,9,2909.55555555556,1,38455.3333333333,0.0756606510294772,278189.25,110102,47743.25,712.5,39.025,0.16625,0.0663222081545498,0.459407949766284,0.341256042324492,,0.849666394953307,0.0676216061185832,0.0394897454348024,10.7735929746599,10.1852905544385,6.56877991214281,"Erie County, Pennsylvania",10.5572526735938
42069,Pennsylvania,Lackawanna County,9,1462.66666666667,1,30913,0.0473155845976342,212469.75,85685.75,48049.75,738.25,42.25,0.1515,0.0595652421507706,0.449173724590014,0.342245553967579,,0.869735730331903,0.0264070149479346,0.0651703445559648,10.7799922114713,10.2313902741025,6.60428252062403,"Lackawanna County, Pennsylvania",10.3389320863855
42071,Pennsylvania,Lancaster County,9,4238.77777777778,1,64813.2222222222,0.0653998926830774,534541.75,197488.75,60568.25,943.75,38.5,0.10475,0.0489933805590585,0.475364092158629,0.316202396827786,,0.829032945888703,0.0355112297298415,0.0990666446252404,11.0115261073668,10.5185576204193,6.84986130056324,"Lancaster County, Pennsylvania",11.0792649081649
42075,Pennsylvania,Lebanon County,9,893.111111111111,1,15600,0.0572507122507123,137254,52646.75,57125.5,801.75,41.175,0.10725,0.0603216838338761,0.468240971158396,0.301514645700813,,0.83714523185293,0.0183804395699177,0.118884469105126,10.9530058808934,10.5091463339242,6.68679683857326,"Lebanon County, Pennsylvania",9.65502619323763
42077,Pennsylvania,Lehigh County,9,5673.55555555556,1,45639.6666666667,0.124311941123341,359733.75,136142.5,59024,977,39.4,0.12975,0.0698871332930487,0.485498248822952,0.343871737848369,,0.670356843906789,0.0529150171631418,0.223050921679651,10.9856994198365,10.4374965371626,6.88448665204278,"Lehigh County, Pennsylvania",10.7285325004144
42079,Pennsylvania,Luzerne County,9,2087.88888888889,1,44072.6666666667,0.0473737816837849,318779.5,128126.75,48352.5,730.75,42.975,0.154,0.0708257515321081,0.462185471425098,0.318585460354595,,0.842485789610778,0.0340510536764788,0.0978158634514891,10.7862732058529,10.212219641714,6.59407140399136,"Luzerne County, Pennsylvania",10.6935950658004
42081,Pennsylvania,Lycoming County,9,793,1,15561.6666666667,0.0509585519974296,115806.5,45845.25,49771.25,756.5,41.25,0.14275,0.0643694026944624,0.462561145306127,0.301051701202318,,0.90760510710756,0.0474810697965,0.0185455220122223,10.8151927870687,10.2411680809993,6.62870253322841,"Lycoming County, Pennsylvania",9.65256590424992
42101,Pennsylvania,Philadelphia County,9,23102.1111111111,1,288254.222222222,0.0801449183745213,1565047.25,587425.5,40604,960.5,34,0.2575,0.118329698694913,0.457760475558964,0.474456789299943,,0.351682889523724,0.413478941489407,0.139268903798169,10.6116218629043,10.2706474945057,6.86745398220861,"Philadelphia County, Pennsylvania",12.5715980858028
44007,Rhode Island,Providence County,9,5759,0,115069,0.050048231930407,632510,238094.75,52035.75,913.75,37.25,0.1695,0.0787594174034828,0.4943488572578,0.467463237357983,,0.627435348520421,0.0797237180020557,0.212927520316812,10.8596862613437,10.2958350107736,6.81755701106399,"Providence County, Rhode Island",11.6532872274174
46099,South Dakota,Minnehaha County,7,295.428571428571,0,25144,0.0117494659333667,180478,70854.5,54409,722.5,34.8,0.117,0.0380366135924098,0.533261487506377,0.36439271011953,,0.84227215227303,0.0428522468961735,0.0465746889331622,10.9042848603366,10.3691311099937,6.58271741998659,"Minnehaha County, South Dakota",10.1323745784774
46103,South Dakota,Pennington County,7,204.714285714286,0,15488.5714285714,0.0132171186128021,106691.5,41947.5,50987,777.5,37.3,0.1325,0.0464845156084166,0.487869260592747,0.328102804706352,,0.806522041226721,0.0117951933413021,0.0471882815958968,10.8393259772527,10.3233146383803,6.65608364405339,"Pennington County, South Dakota",9.64785770375902
48027,Texas,Bell County,9,4698.55555555556,0.666666666666667,56178.4444444445,0.0836362701391993,333910.5,114877.25,52211.5,881,30.5,0.1455,0.0842639138898952,0.41250143521708,0.451780602090215,,0.476255067206746,0.208396980822144,0.238091391426927,10.8630580561202,10.5520924723976,6.78105762593618,"Bell County, Texas",10.9362884114968
48029,Texas,Bexar County,9,18334.4444444444,0.666666666666667,268531.222222222,0.0682767698024769,1875517.5,625653.75,53239.5,925,33.25,0.16825,0.0641883950348259,0.462953502271965,0.414259940586055,,0.286527982219963,0.0707640009156071,0.595958709950768,10.8825558810299,10.484317530775,6.82979373751243,"Bexar County, Texas",12.5007224700523
48041,Texas,Brazos County,9,1099.66666666667,0.666666666666667,43667.3333333333,0.0251828216363109,212147.75,76547,43052,889,25.675,0.26475,0.0511615961893677,0.485756282436845,0.546509897980787,,0.568991581401978,0.102653773625163,0.248449047431825,10.6701639663842,10.2349952863681,6.79009723551391,"Brazos County, Texas",10.6843555805742
48061,Texas,Cameron County,8,884.875,0.625,43183.125,0.020491221976177,419494,121857.333333333,34992,668.666666666667,31.3333333333333,0.324666666666667,0.0858493840713559,0.377688714783841,0.332366550270047,,0.0962323367301029,0.00394764455851777,0.890101542422832,10.4628747429165,9.97982048737123,6.50528567985377,"Cameron County, Texas",10.6732050729184
48085,Texas,Collin County,9,7252.22222222222,0.666666666666667,104606.666666667,0.06932848979245,901818.25,318996.5,88809.75,1202.25,36.3,0.0705,0.0421845264917793,0.511005844312159,0.340522306447107,,0.594851728098565,0.0913506651840944,0.15065029673275,11.3942517202503,10.9127870147392,7.09195008015777,"Collin County, Texas",11.557962563445
48113,Texas,Dallas County,9,37969.1111111111,0.666666666666667,432839.666666667,0.08772096005783,2534205.5,899819,53040.25,968,33.225,0.1805,0.0620163433237783,0.493233480806887,0.494011574243998,,0.305401612739693,0.220201868788346,0.394748016020048,10.8788063382725,10.573048187933,6.87523208727658,"Dallas County, Texas",12.9781226535778
48121,Texas,Denton County,9,7379.55555555556,0.666666666666667,97063,0.076028512981832,768717.25,270369.75,78848.5,1080.5,34.7,0.085,0.0474520722595354,0.534178897651989,0.356256953518967,,0.6113439253722,0.0895996275582759,0.190167031634161,11.275283568748,10.7590853879738,6.98517917594694,"Denton County, Texas",11.4831155311978
48135,Texas,Ector County,9,849.333333333333,0.666666666666667,18614.6666666667,0.0456271040756393,154205,51311.75,58922.25,955.25,30.425,0.12375,0.0608725337334545,0.464934785688636,0.33923104459626,,0.351357960497552,0.0410650488622954,0.581501157517566,10.9839740572202,10.6761505550504,6.86197308632701,"Ector County, Texas",9.83170507944043
48141,Texas,El Paso County,9,2965.55555555556,0.666666666666667,106031.333333333,0.0279686717343511,834291.5,262487.75,42888.25,779.25,31.775,0.22075,0.0739331289536875,0.417114012594402,0.385349360848926,,0.127074619548528,0.030428149287624,0.819170136749998,10.6663531746267,10.2794520645274,6.65833191864745,"El Paso County, Texas",11.5714899268982
48167,Texas,Galveston County,9,3175.33333333333,0.666666666666667,38465.6666666667,0.0825498063207883,317730.25,116546.75,65112,963.5,37.525,0.1365,0.0670673369845489,0.468449066501882,0.335903126157893,,0.580475248003375,0.126642898265517,0.238045631601026,11.0838641430069,10.5218235838126,6.87057248785442,"Galveston County, Texas",10.5575213475163
48181,Texas,Grayson County,9,884.555555555556,0.666666666666667,15548.6666666667,0.0568894796266918,125429.25,47470.75,51304.25,809,40.125,0.14975,0.0675261950089936,0.448651016529773,0.328160112972955,,0.7653481124149,0.056338533062613,0.125999047447907,10.8455288737312,10.4272531572292,6.69579891705849,"Grayson County, Texas",9.65173016902218
48183,Texas,Gregg County,9,1304.66666666667,0.666666666666667,19211.6666666667,0.0679101240565629,123339.25,45552.75,48009,801.75,35.35,0.179,0.0508993012551712,0.440178839026364,0.405356944950256,,0.585581232887887,0.199791600439709,0.180827448206255,10.7791437723141,10.3179395476185,6.68679683857326,"Gregg County, Texas",9.863273012367
